step,x,y,step_distance,cumulative_distance,prev_x,prev_y,knn_k,knn1_x,knn1_y,knn1_distance,knn2_x,knn2_y,knn2_distance,knn3_x,knn3_y,knn3_distance,knn4_x,knn4_y,knn4_distance,knn5_x,knn5_y,knn5_distance
275,548.4842965725134,293.40700145733655,27.340474,8871.007532,575.6510141648885,290.329502402758,5,575.6510141648885,290.329502402758,27.340474,536.1650260862432,260.9879767339395,34.680796,553.1227700773604,327.88470660885605,34.788325,570.499297619577,262.446589276864,37.98957,529.2720013578312,340.28037925118014,50.65793
276,536.1650260862432,260.9879767339395,34.680796,8905.688328,548.4842965725134,293.40700145733655,5,506.8577868511277,254.4593984833793,30.025599,570.499297619577,262.446589276864,34.36524,548.4842965725134,293.40700145733655,34.680796,575.6510141648885,290.329502402758,49.194191,571.7968260934746,215.97938410680916,57.405562
277,506.8577868511277,254.4593984833793,30.025599,8935.713927,536.1650260862432,260.9879767339395,5,536.1650260862432,260.9879767339395,30.025599,478.06466915102095,239.70608363862388,32.352804,473.3704027601116,292.6319859649735,50.779438,548.4842965725134,293.40700145733655,57.005983,494.5826703752868,312.058246416873,58.892324
278,478.06466915102095,239.70608363862388,32.352804,8968.066731,506.8577868511277,254.4593984833793,5,506.8577868511277,254.4593984833793,32.352804,445.35218971882983,259.22692344722276,38.094219,431.71649556411205,247.9576688970051,47.076978,473.3704027601116,292.6319859649735,53.133674,420.571580830845,258.91675029296334,60.617695
279,445.35218971882983,259.22692344722276,38.094219,9006.16095,478.06466915102095,239.70608363862388,5,431.71649556411205,247.9576688970051,17.689778,420.571580830845,258.91675029296334,24.78255,409.28443439993157,263.7409011550663,36.349126,478.06466915102095,239.70608363862388,38.094219,473.3704027601116,292.6319859649735,43.599524
280,431.71649556411205,247.9576688970051,17.689778,9023.850728,445.35218971882983,259.22692344722276,5,420.571580830845,258.91675029296334,15.630438,445.35218971882983,259.22692344722276,17.689778,409.28443439993157,263.7409011550663,27.42823,478.06466915102095,239.70608363862388,47.076978,473.3704027601116,292.6319859649735,61.080624
281,420.571580830845,258.91675029296334,15.630438,9039.481166,431.71649556411205,247.9576688970051,5,409.28443439993157,263.7409011550663,12.274857,431.71649556411205,247.9576688970051,15.630438,445.35218971882983,259.22692344722276,24.78255,392.59324978876055,310.76419748620697,58.914725,478.06466915102095,239.70608363862388,60.617695
282,409.28443439993157,263.7409011550663,12.274857,9051.756023,420.571580830845,258.91675029296334,5,420.571580830845,258.91675029296334,12.274857,431.71649556411205,247.9576688970051,27.42823,445.35218971882983,259.22692344722276,36.349126,392.59324978876055,310.76419748620697,49.897756,352.2255615155074,287.8779148564,61.954099
283,473.3704027601116,292.6319859649735,70.29727,9122.053292,409.28443439993157,263.7409011550663,5,494.5826703752868,312.058246416873,28.763517,460.8948954667579,330.19577252961807,39.581263,445.35218971882983,259.22692344722276,43.599524,506.8577868511277,254.4593984833793,50.779438,478.06466915102095,239.70608363862388,53.133674
284,460.8948954667579,330.19577252961807,39.581263,9161.634555,473.3704027601116,292.6319859649735,5,494.5826703752868,312.058246416873,38.26011,473.3704027601116,292.6319859649735,39.581263,431.22102463204413,358.52038200953893,41.022215,444.8111551462038,369.25603923979776,42.242054,403.1691464450935,328.5207100154869,57.750047
285,494.5826703752868,312.058246416873,38.26011,9199.894665,460.8948954667579,330.19577252961807,5,473.3704027601116,292.6319859649735,28.763517,460.8948954667579,330.19577252961807,38.26011,529.2720013578312,340.28037925118014,44.719554,526.4355584690393,358.61412055193733,56.409715,548.4842965725134,293.40700145733655,57.037306
286,529.2720013578312,340.28037925118014,44.719554,9244.614219,494.5826703752868,312.058246416873,5,526.4355584690393,358.61412055193733,18.551859,549.1437662317771,346.6679766399683,20.873151,553.1227700773604,327.88470660885605,26.879581,494.5826703752868,312.058246416873,44.719554,548.4842965725134,293.40700145733655,50.65793
287,553.1227700773604,327.88470660885605,26.879581,9271.4938,529.2720013578312,340.28037925118014,5,549.1437662317771,346.6679766399683,19.200096,529.2720013578312,340.28037925118014,26.879581,548.4842965725134,293.40700145733655,34.788325,526.4355584690393,358.61412055193733,40.700174,575.6510141648885,290.329502402758,43.794008
288,549.1437662317771,346.6679766399683,19.200096,9290.693896,553.1227700773604,327.88470660885605,5,553.1227700773604,327.88470660885605,19.200096,529.2720013578312,340.28037925118014,20.873151,526.4355584690393,358.61412055193733,25.658781,540.5999249480544,391.2960502346249,45.438554,575.9529480315407,391.2094093228269,51.987224
289,526.4355584690393,358.61412055193733,25.658781,9316.352677,549.1437662317771,346.6679766399683,5,529.2720013578312,340.28037925118014,18.551859,549.1437662317771,346.6679766399683,25.658781,540.5999249480544,391.2960502346249,35.619346,553.1227700773604,327.88470660885605,40.700174,511.27472136860854,404.9341374504143,48.738024
290,540.5999249480544,391.2960502346249,35.619346,9351.972023,526.4355584690393,358.61412055193733,5,531.3758038379727,410.8045023355995,21.579252,511.27472136860854,404.9341374504143,32.341382,575.9529480315407,391.2094093228269,35.353129,526.4355584690393,358.61412055193733,35.619346,549.1437662317771,346.6679766399683,45.438554
291,575.9529480315407,391.2094093228269,35.353129,9387.325152,540.5999249480544,391.2960502346249,5,596.2868615831063,384.90114597266046,21.289956,540.5999249480544,391.2960502346249,35.353129,531.3758038379727,410.8045023355995,48.693834,549.1437662317771,346.6679766399683,51.987224,626.7420468068673,375.57134632854525,53.142088
292,596.2868615831063,384.90114597266046,21.289956,9408.615108,575.9529480315407,391.2094093228269,5,575.9529480315407,391.2094093228269,21.289956,626.7420468068673,375.57134632854525,31.852213,637.3994011293003,378.64807032309443,41.585356,634.5940123764659,403.41287658681756,42.545528,540.5999249480544,391.2960502346249,56.052919
293,626.7420468068673,375.57134632854525,31.852213,9440.467321,596.2868615831063,384.90114597266046,5,637.3994011293003,378.64807032309443,11.092585,634.5940123764659,403.41287658681756,28.927568,596.2868615831063,384.90114597266046,31.852213,650.7832381497373,347.05301459960145,37.299787,632.3126400553846,337.8653798287524,38.115239
294,637.3994011293003,378.64807032309443,11.092585,9451.559906,626.7420468068673,375.57134632854525,5,626.7420468068673,375.57134632854525,11.092585,634.5940123764659,403.41287658681756,24.923199,650.7832381497373,347.05301459960145,34.312893,668.2583860975599,354.0578606136997,39.458274,632.3126400553846,337.8653798287524,41.098698
295,634.5940123764659,403.41287658681756,24.923199,9476.483105,637.3994011293003,378.64807032309443,5,637.3994011293003,378.64807032309443,24.923199,626.7420468068673,375.57134632854525,28.927568,596.2868615831063,384.90114597266046,42.545528,679.3025673721249,423.0380735074225,48.826256,650.7832381497373,347.05301459960145,58.638938
296,587.6170641754363,444.98902627551615,62.732845,9539.21595,634.5940123764659,403.41287658681756,5,610.1197429062235,467.1884150380703,31.609863,580.9601355686959,490.202063730003,45.700475,612.7831050407123,486.44420196916684,48.495992,575.9529480315407,391.2094093228269,55.029981,596.2868615831063,384.90114597266046,60.710121
297,610.1197429062235,467.1884150380703,31.609863,9570.825813,587.6170641754363,444.98902627551615,5,612.7831050407123,486.44420196916684,19.439106,637.3035243637814,483.28798826810026,31.593579,587.6170641754363,444.98902627551615,31.609863,580.9601355686959,490.202063730003,37.14715,631.8794317305463,516.1242981674495,53.555623
298,637.3035243637814,483.28798826810026,31.593579,9602.419392,610.1197429062235,467.1884150380703,5,612.7831050407123,486.44420196916684,24.722715,660.849279754449,494.69894028631313,26.165099,610.1197429062235,467.1884150380703,31.593579,631.8794317305463,516.1242981674495,33.281286,686.6466157506011,462.64983534131954,53.485269
299,660.849279754449,494.69894028631313,26.165099,9628.584491,637.3035243637814,483.28798826810026,5,637.3035243637814,483.28798826810026,26.165099,631.8794317305463,516.1242981674495,36.031903,686.6466157506011,462.64983534131954,41.1418,686.8436562888387,455.9177189697717,46.687158,704.9237107399367,512.1186506114312,47.392001
300,631.8794317305463,516.1242981674495,36.031903,9664.616394,660.849279754449,494.69894028631313,5,637.3035243637814,483.28798826810026,33.281286,612.7831050407123,486.44420196916684,35.292744,660.849279754449,494.69894028631313,36.031903,610.1197429062235,467.1884150380703,53.555623,580.9601355686959,490.202063730003,57.137877
301,612.7831050407123,486.44420196916684,35.292744,9699.909139,631.8794317305463,516.1242981674495,5,610.1197429062235,467.1884150380703,19.439106,637.3035243637814,483.28798826810026,24.722715,580.9601355686959,490.202063730003,32.044078,631.8794317305463,516.1242981674495,35.292744,587.6170641754363,444.98902627551615,48.495992
302,580.9601355686959,490.202063730003,32.044078,9731.953216,612.7831050407123,486.44420196916684,5,569.1127395242802,508.6001300626332,21.882633,612.7831050407123,486.44420196916684,32.044078,610.1197429062235,467.1884150380703,37.14715,587.6170641754363,444.98902627551615,45.700475,637.3035243637814,483.28798826810026,56.766028
303,569.1127395242802,508.6001300626332,21.882633,9753.835849,580.9601355686959,490.202063730003,5,580.9601355686959,490.202063730003,21.882633,612.7831050407123,486.44420196916684,48.969235,610.1197429062235,467.1884150380703,58.279537,631.8794317305463,516.1242981674495,63.216064,587.6170641754363,444.98902627551615,66.247887
304,498.44089149075035,498.64659186500893,71.369342,9825.205192,569.1127395242802,508.6001300626332,5,519.0037287013292,448.5442855965546,54.157838,487.2656010690321,561.4049256144269,63.745553,569.1127395242802,508.6001300626332,71.369342,580.9601355686959,490.202063730003,82.9502,434.84368255201997,557.0540644200565,86.348352
305,519.0037287013292,448.5442855965546,54.157838,9879.363029,498.44089149075035,498.64659186500893,5,531.3758038379727,410.8045023355995,39.715985,511.27472136860854,404.9341374504143,44.289757,498.44089149075035,498.64659186500893,54.157838,472.6655762072315,415.1074008495357,57.142363,471.62541509628795,409.90539565755455,61.136474
306,531.3758038379727,410.8045023355995,39.715985,9919.079015,519.0037287013292,448.5442855965546,5,511.27472136860854,404.9341374504143,20.940743,540.5999249480544,391.2960502346249,21.579252,519.0037287013292,448.5442855965546,39.715985,575.9529480315407,391.2094093228269,48.693834,526.4355584690393,358.61412055193733,52.423678
307,511.27472136860854,404.9341374504143,20.940743,9940.019757,531.3758038379727,410.8045023355995,5,531.3758038379727,410.8045023355995,20.940743,540.5999249480544,391.2960502346249,32.341382,472.6655762072315,415.1074008495357,39.926951,471.62541509628795,409.90539565755455,39.959741,519.0037287013292,448.5442855965546,44.289757
308,472.6655762072315,415.1074008495357,39.926951,9979.946708,511.27472136860854,404.9341374504143,5,471.62541509628795,409.90539565755455,5.304978,511.27472136860854,404.9341374504143,39.926951,444.8111551462038,369.25603923979776,53.649009,519.0037287013292,448.5442855965546,57.142363,531.3758038379727,410.8045023355995,58.867697
309,471.62541509628795,409.90539565755455,5.304978,9985.251686,472.6655762072315,415.1074008495357,5,472.6655762072315,415.1074008495357,5.304978,511.27472136860854,404.9341374504143,39.959741,444.8111551462038,369.25603923979776,48.696763,414.40639668364435,402.26707511907955,57.726597,531.3758038379727,410.8045023355995,59.757153
310,408.62622118314806,417.22547979620504,63.42304,10048.674726,471.62541509628795,409.90539565755455,5,414.40639668364435,402.26707511907955,16.036343,408.9338030960661,390.29886701193163,26.928369,444.8111551462038,369.25603923979776,60.086743,431.22102463204413,358.52038200953893,62.903209,471.62541509628795,409.90539565755455,63.42304
311,414.40639668364435,402.26707511907955,16.036343,10064.711069,408.62622118314806,417.22547979620504,5,408.9338030960661,390.29886701193163,13.160064,408.62622118314806,417.22547979620504,16.036343,444.8111551462038,369.25603923979776,44.879593,431.22102463204413,358.52038200953893,46.866885,471.62541509628795,409.90539565755455,57.726597
312,408.9338030960661,390.29886701193163,13.160064,10077.871133,414.40639668364435,402.26707511907955,5,414.40639668364435,402.26707511907955,13.160064,408.62622118314806,417.22547979620504,26.928369,431.22102463204413,358.52038200953893,38.814847,444.8111551462038,369.25603923979776,41.593088,403.1691464450935,328.5207100154869,62.046531
313,444.8111551462038,369.25603923979776,41.593088,10119.464222,408.9338030960661,390.29886701193163,5,431.22102463204413,358.52038200953893,17.318949,408.9338030960661,390.29886701193163,41.593088,460.8948954667579,330.19577252961807,42.242054,414.40639668364435,402.26707511907955,44.879593,471.62541509628795,409.90539565755455,48.696763
314,431.22102463204413,358.52038200953893,17.318949,10136.78317,444.8111551462038,369.25603923979776,5,444.8111551462038,369.25603923979776,17.318949,408.9338030960661,390.29886701193163,38.814847,460.8948954667579,330.19577252961807,41.022215,403.1691464450935,328.5207100154869,41.071744,414.40639668364435,402.26707511907955,46.866885
315,403.1691464450935,328.5207100154869,41.071744,10177.854915,431.22102463204413,358.52038200953893,5,392.59324978876055,310.76419748620697,20.667446,431.22102463204413,358.52038200953893,41.071744,460.8948954667579,330.19577252961807,57.750047,444.8111551462038,369.25603923979776,58.253102,408.9338030960661,390.29886701193163,62.046531
316,392.59324978876055,310.76419748620697,20.667446,10198.522361,403.1691464450935,328.5207100154869,5,403.1691464450935,328.5207100154869,20.667446,352.2255615155074,287.8779148564,46.40401,409.28443439993157,263.7409011550663,49.897756,420.571580830845,258.91675029296334,58.914725,431.22102463204413,358.52038200953893,61.422782
317,352.2255615155074,287.8779148564,46.40401,10244.926371,392.59324978876055,310.76419748620697,5,392.59324978876055,310.76419748620697,46.40401,334.4016906625016,239.41596018595857,51.635757,409.28443439993157,263.7409011550663,61.954099,403.1691464450935,328.5207100154869,65.169668,420.571580830845,258.91675029296334,74.228885
318,334.4016906625016,239.41596018595857,51.635757,10296.562129,352.2255615155074,287.8779148564,5,316.1771372213423,213.52466206469612,31.66218,352.2255615155074,287.8779148564,51.635757,350.2939673965323,180.31790152968784,61.19759,358.03513461315504,176.93553603496915,66.800772,409.28443439993157,263.7409011550663,78.734542
319,316.1771372213423,213.52466206469612,31.66218,10328.224309,334.4016906625016,239.41596018595857,5,334.4016906625016,239.41596018595857,31.66218,350.2939673965323,180.31790152968784,47.609317,330.59436725008027,160.69006026272058,54.766337,358.03513461315504,176.93553603496915,55.595468,292.7345609042453,150.80906047014008,66.953723
320,350.2939673965323,180.31790152968784,47.609317,10375.833626,316.1771372213423,213.52466206469612,5,358.03513461315504,176.93553603496915,8.447844,330.59436725008027,160.69006026272058,27.808747,316.1771372213423,213.52466206469612,47.609317,334.4016906625016,239.41596018595857,61.19759,292.7345609042453,150.80906047014008,64.682741
321,358.03513461315504,176.93553603496915,8.447844,10384.28147,350.2939673965323,180.31790152968784,5,350.2939673965323,180.31790152968784,8.447844,330.59436725008027,160.69006026272058,31.889045,316.1771372213423,213.52466206469612,55.595468,334.4016906625016,239.41596018595857,66.800772,292.7345609042453,150.80906047014008,70.33319
322,330.59436725008027,160.69006026272058,31.889045,10416.170515,358.03513461315504,176.93553603496915,5,350.2939673965323,180.31790152968784,27.808747,358.03513461315504,176.93553603496915,31.889045,292.7345609042453,150.80906047014008,39.127984,305.3115900269564,113.44489563770898,53.58474,316.1771372213423,213.52466206469612,54.766337
323,292.7345609042453,150.80906047014008,39.127984,10455.298498,330.59436725008027,160.69006026272058,5,330.59436725008027,160.69006026272058,39.127984,305.3115900269564,113.44489563770898,39.424136,287.92410486343755,105.46026702239297,45.603219,350.2939673965323,180.31790152968784,64.682741,316.1771372213423,213.52466206469612,66.953723
324,339.50373983620705,102.33886991705377,67.355144,10522.653643,292.7345609042453,150.80906047014008,5,305.3115900269564,113.44489563770898,35.950618,287.92410486343755,105.46026702239297,51.673996,396.2349850280922,102.03172822707107,56.732077,330.59436725008027,160.69006026272058,59.027437,396.69617733090445,81.34541676823414,60.923723
325,305.3115900269564,113.44489563770898,35.950618,10558.60426,339.50373983620705,102.33886991705377,5,287.92410486343755,105.46026702239297,19.133189,339.50373983620705,102.33886991705377,35.950618,292.7345609042453,150.80906047014008,39.424136,330.59436725008027,160.69006026272058,53.58474,231.78787541805522,118.73023670071103,73.713441
326,287.92410486343755,105.46026702239297,19.133189,10577.73745,305.3115900269564,113.44489563770898,5,305.3115900269564,113.44489563770898,19.133189,292.7345609042453,150.80906047014008,45.603219,339.50373983620705,102.33886991705377,51.673996,231.78787541805522,118.73023670071103,57.683346,234.029260524927,84.65706460929934,57.770472
327,234.029260524927,84.65706460929934,57.770472,10635.507922,287.92410486343755,105.46026702239297,5,231.78787541805522,118.73023670071103,34.146813,225.09065367649606,40.63202664590093,44.923298,207.23197341708288,42.10142789066196,50.289928,265.8720392155283,43.80725363309168,51.794494,186.75586852140847,56.990479999503464,54.774205
328,231.78787541805522,118.73023670071103,34.146813,10669.654735,234.029260524927,84.65706460929934,5,234.029260524927,84.65706460929934,34.146813,287.92410486343755,105.46026702239297,57.683346,292.7345609042453,150.80906047014008,68.87343,305.3115900269564,113.44489563770898,73.713441,186.75586852140847,56.990479999503464,76.417794
329,220.1595216660458,196.19466691666864,78.332347,10747.987082,231.78787541805522,118.73023670071103,5,189.39132855435614,186.72952825555512,32.191157,187.7850356496189,201.6215864664097,32.826191,146.3544898080057,197.97004355794223,73.826382,231.78787541805522,118.73023670071103,78.332347,292.7345609042453,150.80906047014008,85.597836
330,189.39132855435614,186.72952825555512,32.191157,10780.178239,220.1595216660458,196.19466691666864,5,187.7850356496189,201.6215864664097,14.978437,220.1595216660458,196.19466691666864,32.191157,146.3544898080057,197.97004355794223,44.480543,123.89516442443171,210.57650988664645,69.702411,117.13429320851799,220.46053686782852,79.742461
331,187.7850356496189,201.6215864664097,14.978437,10795.156676,189.39132855435614,186.72952825555512,5,189.39132855435614,186.72952825555512,14.978437,220.1595216660458,196.19466691666864,32.826191,146.3544898080057,197.97004355794223,41.591152,123.89516442443171,210.57650988664645,64.514388,117.13429320851799,220.46053686782852,73.11931
332,146.3544898080057,197.97004355794223,41.591152,10836.747827,187.7850356496189,201.6215864664097,5,123.89516442443171,210.57650988664645,25.755471,117.13429320851799,220.46053686782852,36.873326,187.7850356496189,201.6215864664097,41.591152,189.39132855435614,186.72952825555512,44.480543,220.1595216660458,196.19466691666864,73.826382
333,123.89516442443171,210.57650988664645,25.755471,10862.503298,146.3544898080057,197.97004355794223,5,117.13429320851799,220.46053686782852,11.975115,146.3544898080057,197.97004355794223,25.755471,101.50021937416976,259.919889792832,54.187662,187.7850356496189,201.6215864664097,64.514388,189.39132855435614,186.72952825555512,69.702411
334,117.13429320851799,220.46053686782852,11.975115,10874.478413,123.89516442443171,210.57650988664645,5,123.89516442443171,210.57650988664645,11.975115,146.3544898080057,197.97004355794223,36.873326,101.50021937416976,259.919889792832,42.443666,127.32081293278708,287.0883399952252,67.401998,44.96324071616853,225.77557672213356,72.366501
335,101.50021937416976,259.919889792832,42.443666,10916.922079,117.13429320851799,220.46053686782852,5,127.32081293278708,287.0883399952252,37.481032,117.13429320851799,220.46053686782852,42.443666,123.89516442443171,210.57650988664645,54.187662,60.22210749970191,300.1851524622099,57.664321,45.69649356841665,280.88316421834827,59.611364
336,127.32081293278708,287.0883399952252,37.481032,10954.403111,101.50021937416976,259.919889792832,5,101.50021937416976,259.919889792832,37.481032,80.44581855253541,320.05460467254574,57.306542,112.39103583018407,344.44960733861086,59.272365,117.13429320851799,220.46053686782852,67.401998,60.22210749970191,300.1851524622099,68.364924
337,112.39103583018407,344.44960733861086,59.272365,11013.675476,127.32081293278708,287.0883399952252,5,80.44581855253541,320.05460467254574,40.194689,70.32946587635568,359.2533148212369,44.590643,118.91028655385571,397.9536016023134,53.899703,129.82285676032723,395.58085169824307,54.021038,127.32081293278708,287.0883399952252,59.272365
338,80.44581855253541,320.05460467254574,40.194689,11053.870165,112.39103583018407,344.44960733861086,5,60.22210749970191,300.1851524622099,28.351254,112.39103583018407,344.44960733861086,40.194689,70.32946587635568,359.2533148212369,40.483076,45.69649356841665,280.88316421834827,52.363321,127.32081293278708,287.0883399952252,57.306542
339,60.22210749970191,300.1851524622099,28.351254,11082.221419,80.44581855253541,320.05460467254574,5,45.69649356841665,280.88316421834827,24.156991,80.44581855253541,320.05460467254574,28.351254,40.547125043371324,256.575818348144,47.84223,7.776649435864202,298.5601210181208,52.470628,29.377507756986443,347.8777272843395,56.797632
340,7.776649435864202,298.5601210181208,52.470628,11134.692047,60.22210749970191,300.1851524622099,5,45.69649356841665,280.88316421834827,41.837655,60.22210749970191,300.1851524622099,52.470628,40.547125043371324,256.575818348144,53.259607,29.377507756986443,347.8777272843395,53.840722,7.184567252270457,369.1301471700257,70.57251
341,45.69649356841665,280.88316421834827,41.837655,11176.529702,7.776649435864202,298.5601210181208,5,60.22210749970191,300.1851524622099,24.156991,40.547125043371324,256.575818348144,24.846792,7.776649435864202,298.5601210181208,41.837655,80.44581855253541,320.05460467254574,52.363321,44.96324071616853,225.77557672213356,55.112466
342,40.547125043371324,256.575818348144,24.846792,11201.376494,45.69649356841665,280.88316421834827,5,45.69649356841665,280.88316421834827,24.846792,44.96324071616853,225.77557672213356,31.115221,60.22210749970191,300.1851524622099,47.84223,7.776649435864202,298.5601210181208,53.259607,101.50021937416976,259.919889792832,61.044758
343,44.96324071616853,225.77557672213356,31.115221,11232.491715,40.547125043371324,256.575818348144,5,40.547125043371324,256.575818348144,31.115221,48.25636228829444,179.58684904155564,46.305974,1.524221856720187,192.3095412446758,54.835426,45.69649356841665,280.88316421834827,55.112466,0.24069652516689466,181.96892218621107,62.602947
344,48.25636228829444,179.58684904155564,46.305974,11278.797689,44.96324071616853,225.77557672213356,5,35.468261876012264,148.36688246192975,33.737543,44.96324071616853,225.77557672213356,46.305974,46.25567690264132,132.23381043380655,47.395285,0.24069652516689466,181.96892218621107,48.074717,1.524221856720187,192.3095412446758,48.433045
345,1.524221856720187,192.3095412446758,48.433045,11327.230734,48.25636228829444,179.58684904155564,5,0.24069652516689466,181.96892218621107,10.419973,8.897082049078797,151.02317386398778,41.939518,48.25636228829444,179.58684904155564,48.433045,3.1101144891549914,138.22721408191308,54.105574,44.96324071616853,225.77557672213356,54.835426
346,0.24069652516689466,181.96892218621107,10.419973,11337.650707,1.524221856720187,192.3095412446758,5,1.524221856720187,192.3095412446758,10.419973,8.897082049078797,151.02317386398778,32.133664,3.1101144891549914,138.22721408191308,43.835723,48.25636228829444,179.58684904155564,48.074717,35.468261876012264,148.36688246192975,48.683451
347,8.897082049078797,151.02317386398778,32.133664,11369.784371,0.24069652516689466,181.96892218621107,5,3.1101144891549914,138.22721408191308,14.043703,35.468261876012264,148.36688246192975,26.703623,0.24069652516689466,181.96892218621107,32.133664,46.25567690264132,132.23381043380655,41.817518,1.524221856720187,192.3095412446758,41.939518
348,3.1101144891549914,138.22721408191308,14.043703,11383.828073,8.897082049078797,151.02317386398778,5,8.897082049078797,151.02317386398778,14.043703,35.468261876012264,148.36688246192975,33.909624,46.25567690264132,132.23381043380655,43.559849,0.24069652516689466,181.96892218621107,43.835723,1.524221856720187,192.3095412446758,54.105574
349,35.468261876012264,148.36688246192975,33.909624,11417.737697,3.1101144891549914,138.22721408191308,5,46.25567690264132,132.23381043380655,19.407327,8.897082049078797,151.02317386398778,26.703623,48.25636228829444,179.58684904155564,33.737543,3.1101144891549914,138.22721408191308,33.909624,0.24069652516689466,181.96892218621107,48.683451
350,46.25567690264132,132.23381043380655,19.407327,11437.145024,35.468261876012264,148.36688246192975,5,35.468261876012264,148.36688246192975,19.407327,8.897082049078797,151.02317386398778,41.817518,3.1101144891549914,138.22721408191308,43.559849,36.31604832667812,89.6193188307074,43.758326,48.25636228829444,179.58684904155564,47.395285
351,36.31604832667812,89.6193188307074,43.758326,11480.90335,46.25567690264132,132.23381043380655,5,20.549620641776677,77.9211200935358,19.632323,65.83467727730097,84.66956912011115,29.930745,66.35913103778523,84.64313683307012,30.452409,46.25567690264132,132.23381043380655,43.758326,18.57432754559518,40.6632736752609,52.07171
352,20.549620641776677,77.9211200935358,19.632323,11500.535673,36.31604832667812,89.6193188307074,5,36.31604832667812,89.6193188307074,19.632323,18.57432754559518,40.6632736752609,37.310172,65.83467727730097,84.66956912011115,45.785128,66.35913103778523,84.64313683307012,46.300073,59.18030596273694,38.287865483442765,55.345503
353,18.57432754559518,40.6632736752609,37.310172,11537.845844,20.549620641776677,77.9211200935358,5,36.3920376114858,21.636509855024077,26.067001,20.549620641776677,77.9211200935358,37.310172,59.18030596273694,38.287865483442765,40.675399,36.31604832667812,89.6193188307074,52.07171,65.83467727730097,84.66956912011115,64.57627
354,36.3920376114858,21.636509855024077,26.067001,11563.912845,18.57432754559518,40.6632736752609,5,18.57432754559518,40.6632736752609,26.067001,59.18030596273694,38.287865483442765,28.223622,20.549620641776677,77.9211200935358,58.471698,36.31604832667812,89.6193188307074,67.982851,65.83467727730097,84.66956912011115,69.570364
355,59.18030596273694,38.287865483442765,28.223622,11592.136467,36.3920376114858,21.636509855024077,5,36.3920376114858,21.636509855024077,28.223622,18.57432754559518,40.6632736752609,40.675399,65.83467727730097,84.66956912011115,46.856623,66.35913103778523,84.64313683307012,46.907853,20.549620641776677,77.9211200935358,55.345503
356,65.83467727730097,84.66956912011115,46.856623,11638.993089,59.18030596273694,38.287865483442765,5,66.35913103778523,84.64313683307012,0.525119,36.31604832667812,89.6193188307074,29.930745,20.549620641776677,77.9211200935358,45.785128,97.78434180065932,118.90389478474583,46.827023,59.18030596273694,38.287865483442765,46.856623
357,66.35913103778523,84.64313683307012,0.525119,11639.518209,65.83467727730097,84.66956912011115,5,65.83467727730097,84.66956912011115,0.525119,36.31604832667812,89.6193188307074,30.452409,20.549620641776677,77.9211200935358,46.300073,97.78434180065932,118.90389478474583,46.490251,59.18030596273694,38.287865483442765,46.907853
358,97.78434180065932,118.90389478474583,46.490251,11686.00846,66.35913103778523,84.64313683307012,5,118.12363628756806,81.47699565547994,42.596475,66.35913103778523,84.64313683307012,46.490251,65.83467727730097,84.66956912011115,46.827023,46.25567690264132,132.23381043380655,53.2249,36.31604832667812,89.6193188307074,68.087719
359,118.12363628756806,81.47699565547994,42.596475,11728.604934,97.78434180065932,118.90389478474583,5,97.78434180065932,118.90389478474583,42.596475,140.75874215813545,43.60138209081343,44.123804,66.35913103778523,84.64313683307012,51.861242,65.83467727730097,84.66956912011115,52.386332,151.21621156796482,21.98721089293876,68.074614
360,140.75874215813545,43.60138209081343,44.123804,11772.728739,118.12363628756806,81.47699565547994,5,151.21621156796482,21.98721089293876,24.011061,118.12363628756806,81.47699565547994,44.123804,162.85754255803099,3.874549938810534,45.459632,186.75586852140847,56.990479999503464,47.906196,207.23197341708288,42.10142789066196,66.490152
361,151.21621156796482,21.98721089293876,24.011061,11796.7398,140.75874215813545,43.60138209081343,5,162.85754255803099,3.874549938810534,21.531119,140.75874215813545,43.60138209081343,24.011061,186.75586852140847,56.990479999503464,49.882823,203.63990437036995,1.8431606156659175,56.160719,207.23197341708288,42.10142789066196,59.517622
362,162.85754255803099,3.874549938810534,21.531119,11818.270919,151.21621156796482,21.98721089293876,5,151.21621156796482,21.98721089293876,21.531119,203.63990437036995,1.8431606156659175,40.832923,140.75874215813545,43.60138209081343,45.459632,186.75586852140847,56.990479999503464,58.244588,207.23197341708288,42.10142789066196,58.569483
363,203.63990437036995,1.8431606156659175,40.832923,11859.103842,162.85754255803099,3.874549938810534,5,207.23197341708288,42.10142789066196,40.418202,162.85754255803099,3.874549938810534,40.832923,225.09065367649606,40.63202664590093,44.325058,151.21621156796482,21.98721089293876,56.160719,186.75586852140847,56.990479999503464,57.674063
364,186.75586852140847,56.990479999503464,57.674063,11916.777904,203.63990437036995,1.8431606156659175,5,207.23197341708288,42.10142789066196,25.317084,225.09065367649606,40.63202664590093,41.679188,140.75874215813545,43.60138209081343,47.906196,151.21621156796482,21.98721089293876,49.882823,234.029260524927,84.65706460929934,54.774205
365,207.23197341708288,42.10142789066196,25.317084,11942.094988,186.75586852140847,56.990479999503464,5,225.09065367649606,40.63202664590093,17.919029,186.75586852140847,56.990479999503464,25.317084,203.63990437036995,1.8431606156659175,40.418202,234.029260524927,84.65706460929934,50.289928,162.85754255803099,3.874549938810534,58.569483
